Smiles,Ration_1,Ratio_2,Er,Tg
"['C=CCOC(CC)(CO)CO', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,18.858732,83.26284
"['C=CCOC(CC)(CO)CO', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.4,0.6,20.748106,104.2884
"['C=CCOC(CC)(CO)CO', 'O=C=NC2CCC(CC1CCC(N=C=O)CC1)CC2', 'O=C=NCCCCCCN=C=O', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.6,0.4,19.260265,78.49394
"['C=CCOC(CC)(CO)CO', 'O=C=NC2CCC(CC1CCC(N=C=O)CC1)CC2', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.6,0.4,19.260265,78.49394
"['C=CCOC(CC)(CO)CO', 'O=C=NCCCCCCN=C=O', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,9.0046215,50.1233
"['C=CCOC(CC)(CO)CO', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.1,0.9,31.521812,184.43518
"['C=CCOC(CC)(CO)CO', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,44.288975,217.17096
"['C=CCOC(CC)(CO)CO', 'OCC1CCC(CO)CC1', 'CC(CN=C=O)CC(C)(C)CCN=C=O', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,7.9266586,30.467516
"['C=CCOC(CC)(CO)CO', 'OCCCCO', 'CC(CN=C=O)CC(C)(C)CCN=C=O', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,15.154572,102.131226
"['C=CCOC(CC)(CO)CO', 'OCCOCCO', 'CC(CN=C=O)CC(C)(C)CCN=C=O', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,10.365662,87.444984
"['C=CCOCC(CO)(COCC=C)COCC=C', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,14.176319,36.36548
"['C=CCOCC(CO)(COCC=C)COCC=C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,19.61131,93.45066
"['C=CCOCC(CO)(COCC=C)COCC=C', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,28.695335,100.804924
"['C=CCOCC(CO)(COCC=C)COCC=C', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.1,0.9,87.275925,88.73244
"['C=CCOCC(CO)(COCC=C)COCC=C', 'C=Cc1cccc(C=C)c1']",0.2,0.8,4.5281568,61.10989
"['C=CCOCC(CO)(COCC=C)COCC=C', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.5,0.5,11.007551,51.04383
"['C=CCOCC(CO)(COCC=C)COCC=C', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.1,0.9,16.155333,33.28029
"['C=CCOCC(CO)(COCC=C)COCC=C', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.1,0.9,29.23631,189.59232
"['C=CCOCC(CO)(COCC=C)COCC=C', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,37.471695,213.30893
"['C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,13.268061,52.207275
"['C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,18.929169,90.69948
"['C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,29.61959,105.211044
"['C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.1,0.9,36.382683,70.114204
"['C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1', 'C=CCOCC(CO)(COCC=C)COCC=C']",0.6,0.4,13.645699,41.68664
"['C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1', 'C=Cc1cccc(C=C)c1']",0.2,0.8,29.292921,128.53508
"['C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,13.997946,37.75599
"['C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,15.266887,39.666447
"['C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.1,0.9,39.79811,173.38377
"['C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,47.156727,206.82738
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.5,0.5,4.2227273,53.01274
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,18.295845,101.147675
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,23.568588,100.4256
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,25.762856,119.58296
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,33.00673,229.514
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,29.418295,103.18651
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.4,0.6,44.233215,123.12727
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=CC(=O)OCCCC']",0.6,0.4,32.661495,98.95053
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=CCOCC(CO)(COCC=C)COCC=C']",0.6,0.4,17.653494,48.776333
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1']",0.1,0.9,19.6955,60.195335
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3']",0.2,0.8,43.709652,124.14869
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O']",0.4,0.6,69.8914,145.06091
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=COC(=O)CCCCCC(C)(C)C']",0.1,0.9,3.408596,86.0983
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'C=Cc1cccc(C=C)c1']",0.4,0.6,53.096664,161.78497
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,26.391,134.32193
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.4,0.6,31.621239,69.562904
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,31.688465,42.094162
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.3,0.7,24.988243,216.0028
"['C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,21.338577,189.1706
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.4,0.6,5.8979425,60.407085
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,18.165451,99.84883
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,23.126423,96.78125
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,25.26849,118.16165
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,32.687874,229.25513
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,29.555094,103.221344
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.3,0.7,64.20805,130.65884
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=CC(=O)OCCCC']",0.6,0.4,100.17213,136.78647
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=CCOCC(CO)(COCC=C)COCC=C']",0.6,0.4,28.44975,82.03052
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1']",0.1,0.9,19.4068,59.378914
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O']",0.6,0.4,155.62402,174.1651
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=COC(=O)CCCCCC(C)(C)C']",0.6,0.4,83.22724,102.58852
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'C=Cc1cccc(C=C)c1']",0.4,0.6,66.18666,180.25018
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,25.915306,131.94646
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,38.725746,97.25399
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,60.28537,105.81081
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.4,0.6,24.213781,211.63052
"['C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,20.526302,189.34708
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CC(C)(C)N']",0.1,0.9,54.645058,150.56027
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CC(CN)CCCN']",0.4,0.6,10.670588,85.37455
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N']",0.1,0.9,14.303821,48.895473
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CC(N)COCC(C)OCC(C)OCC(C)N']",0.6,0.4,47.74431,110.94817
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.6,0.4,15.39329,47.163605
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,83.134125,287.09402
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N']",0.1,0.9,31.072742,177.95511
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CC1(C)CC(N)CC(C)(CN)C1']",0.6,0.4,55.64393,67.27481
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N']",0.6,0.4,36.795067,85.16143
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CCC(COCC(C)OCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N']",0.6,0.4,42.604652,88.3004
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CCCCCCCCCCCCCCCN']",0.1,0.9,16.637465,91.774506
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CCCCCCCCCCCCN']",0.1,0.9,15.017954,81.258415
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CCCCCCCCCCN']",0.6,0.4,11.116755,63.554764
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CCCCCCCCCN']",0.6,0.4,11.972979,67.58618
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'CCc1cc(C)c(N)c(CC)c1N']",0.1,0.9,6.334631,131.8158
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN']",0.1,0.9,22.820374,92.34677
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)N']",0.1,0.9,36.03511,133.8292
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,90.60486,299.77664
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,88.38711,311.51526
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'NCCCOCCOCCCN']",0.6,0.4,24.641169,84.565704
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'NCCNCCN']",0.1,0.9,82.34875,166.63193
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN']",0.1,0.9,21.255512,120.38078
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'NCCOCCOCCN']",0.5,0.5,23.016872,60.680885
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'NCc1cccc(CN)c1']",0.6,0.4,54.79745,166.87404
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'Nc1cccc(N)c1']",0.6,0.4,55.876846,190.42798
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'Nc2ccc(Cc1ccc(N)cc1)cc2']",0.6,0.4,54.39212,181.95316
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2']",0.6,0.4,50.758286,272.99197
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'Nc2ccc(SSc1ccc(N)cc1)cc2']",0.6,0.4,39.34881,186.79291
"['C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4', 'Nc2cccc(S(=O)(=O)c1cccc(N)c1)c2']",0.6,0.4,49.341682,244.51163
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,11.55105,59.05106
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,19.058865,94.80664
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,23.903048,100.55687
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,25.582956,115.787636
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,31.615902,227.14294
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,28.4483,99.98845
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.3,0.7,176.34822,141.65192
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'C=CC(=O)OCCCC']",0.4,0.6,1.8114214,78.393234
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'C=CCOCC(CO)(COCC=C)COCC=C']",0.6,0.4,12.02902,36.90196
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1']",0.1,0.9,17.94688,55.13424
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'C=COC(=O)CCCCCC(C)(C)C']",0.1,0.9,6.434241,90.28933
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'C=Cc1cccc(C=C)c1']",0.4,0.6,2.6821697,125.979645
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,26.010117,131.04126
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.4,0.6,41.819443,80.45048
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.4,0.6,41.819443,80.45048
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,15.542243,37.851124
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.1,0.9,24.376041,192.61893
"['C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,31.509201,190.75113
"['C=COC(=O)CCCCCC(C)(C)C', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,5.693919,37.385715
"['C=COC(=O)CCCCCC(C)(C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,18.794386,84.25593
"['C=COC(=O)CCCCCC(C)(C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,24.181469,95.374115
"['C=COC(=O)CCCCCC(C)(C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,26.092846,116.25534
"['C=COC(=O)CCCCCC(C)(C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,32.2645,236.44998
"['C=COC(=O)CCCCCC(C)(C)C', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,27.700058,100.662994
"['C=COC(=O)CCCCCC(C)(C)C', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.2,0.8,124.05051,112.64008
"['C=COC(=O)CCCCCC(C)(C)C', 'C=CCOCC(CO)(COCC=C)COCC=C']",0.1,0.9,4.319169,27.921928
"['C=COC(=O)CCCCCC(C)(C)C', 'C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1']",0.1,0.9,18.648792,58.881893
"['C=COC(=O)CCCCCC(C)(C)C', 'C=Cc1cccc(C=C)c1']",0.6,0.4,3.9121468,135.80026
